flight_id,airline,source,destination,route,departure_time,arrival_time,departure_date,departure_hour,duration_minutes,overnight_flight,anomaly_flag,data_quality_status
AI209,Air India,BLR,CCU,BLR → CCU,25:41.7,37:41.7,4/18/2026,17,72,FALSE,FALSE,Valid
6F111,IndiGo,HYD,DEL,HYD → DEL,09:41.7,02:41.7,4/18/2026,17,173,FALSE,FALSE,Valid
AI050,Air India,BLR,BOM,BLR → BOM,07:41.7,42:41.7,4/18/2026,17,155,FALSE,FALSE,Valid
SJ189,SpiceJet,HYD,BLR,HYD → BLR,05:41.7,01:41.7,4/18/2026,17,296,FALSE,FALSE,Valid
UK112,Vistara,CCU,DEL,CCU → DEL,05:41.7,47:41.7,4/18/2026,17,162,FALSE,FALSE,Valid
6F171,IndiGo,DEL,BLR,DEL → BLR,03:41.7,12:41.7,4/18/2026,17,69,FALSE,FALSE,Valid
AI011,Air India,CCU,BOM,CCU → BOM,58:41.7,01:41.7,4/18/2026,16,243,FALSE,FALSE,Valid
6F027,IndiGo,BLR,DEL,BLR → DEL,52:41.7,21:41.7,4/18/2026,16,89,FALSE,FALSE,Valid
UK082,Vistara,DEL,BOM,DEL → BOM,50:41.7,21:41.7,4/18/2026,16,271,FALSE,FALSE,Valid
UK138,Vistara,DEL,BLR,DEL → BLR,47:41.7,36:41.7,4/18/2026,16,169,FALSE,FALSE,Valid
UK198,Vistara,DEL,BLR,DEL → BLR,43:41.7,18:41.7,4/18/2026,16,95,FALSE,FALSE,Valid
6F039,IndiGo,MAA,CCU,MAA → CCU,43:41.7,01:41.7,4/18/2026,16,258,FALSE,FALSE,Valid
6F157,IndiGo,MAA,CCU,MAA → CCU,37:41.7,04:41.7,4/18/2026,16,87,FALSE,FALSE,Valid
SJ024,SpiceJet,DEL,MAA,DEL → MAA,29:41.7,21:41.7,4/18/2026,16,232,FALSE,FALSE,Valid
6F167,IndiGo,BLR,BOM,BLR → BOM,26:41.7,50:41.7,4/18/2026,16,84,FALSE,FALSE,Valid
AI197,Air India,BOM,CCU,BOM → CCU,25:41.7,00:41.7,4/18/2026,16,215,FALSE,FALSE,Valid
SJ211,SpiceJet,MAA,BOM,MAA → BOM,22:41.7,34:41.7,4/18/2026,16,132,FALSE,FALSE,Valid
6F055,IndiGo,DEL,CCU,DEL → CCU,21:41.7,49:41.7,4/18/2026,16,148,FALSE,FALSE,Valid
AI253,Air India,BLR,BOM,BLR → BOM,13:41.7,51:41.7,4/18/2026,16,218,FALSE,FALSE,Valid
UK060,Vistara,BLR,CCU,BLR → CCU,09:41.7,42:41.7,4/18/2026,16,213,FALSE,FALSE,Valid
6F257,IndiGo,MAA,CCU,MAA → CCU,04:41.7,55:41.7,4/18/2026,16,231,FALSE,FALSE,Valid
SJ135,SpiceJet,MAA,CCU,MAA → CCU,03:41.7,48:41.7,4/18/2026,16,225,FALSE,FALSE,Valid
AI247,Air India,BOM,CCU,BOM → CCU,58:41.7,02:41.7,4/18/2026,15,184,FALSE,FALSE,Valid
UK127,Vistara,BOM,HYD,BOM → HYD,56:41.7,00:41.7,4/18/2026,15,244,FALSE,FALSE,Valid
AI109,Air India,BLR,BOM,BLR → BOM,53:41.7,14:41.7,4/18/2026,15,261,FALSE,FALSE,Valid
AI057,Air India,BOM,CCU,BOM → CCU,53:41.7,22:41.7,4/18/2026,15,209,FALSE,FALSE,Valid
6F103,IndiGo,CCU,MAA,CCU → MAA,37:41.7,32:41.7,4/18/2026,15,175,FALSE,FALSE,Valid
SJ144,SpiceJet,BLR,BOM,BLR → BOM,35:41.7,12:41.7,4/18/2026,15,217,FALSE,FALSE,Valid
6F076,IndiGo,CCU,HYD,CCU → HYD,35:41.7,20:41.7,4/18/2026,15,45,FALSE,FALSE,Valid
6F240,IndiGo,DEL,HYD,DEL → HYD,31:41.7,56:41.7,4/18/2026,15,265,FALSE,FALSE,Valid
UK057,Vistara,CCU,DEL,CCU → DEL,25:41.7,04:41.7,4/18/2026,15,279,FALSE,FALSE,Valid
AI201,Air India,BLR,CCU,BLR → CCU,19:41.7,40:41.7,4/18/2026,15,81,FALSE,FALSE,Valid
SJ242,SpiceJet,BLR,HYD,BLR → HYD,55:41.7,42:41.7,4/18/2026,14,167,FALSE,FALSE,Valid
6F037,IndiGo,BOM,MAA,BOM → MAA,51:41.7,23:41.7,4/18/2026,14,152,FALSE,FALSE,Valid
SJ132,SpiceJet,MAA,DEL,MAA → DEL,44:41.7,36:41.7,4/18/2026,14,52,FALSE,FALSE,Valid
AI055,Air India,CCU,BOM,CCU → BOM,39:41.7,18:41.7,4/18/2026,14,99,FALSE,FALSE,Valid
6F252,IndiGo,MAA,BLR,MAA → BLR,25:41.7,52:41.7,4/18/2026,14,267,FALSE,FALSE,Valid
AI183,Air India,DEL,CCU,DEL → CCU,24:41.7,06:41.7,4/18/2026,14,102,FALSE,FALSE,Valid
SJ125,SpiceJet,DEL,BLR,DEL → BLR,21:41.7,55:41.7,4/18/2026,14,154,FALSE,FALSE,Valid
SJ087,SpiceJet,BOM,DEL,BOM → DEL,20:41.7,09:41.7,4/18/2026,14,289,FALSE,FALSE,Valid
UK182,Vistara,HYD,CCU,HYD → CCU,19:41.7,25:41.7,4/18/2026,14,246,FALSE,FALSE,Valid
AI016,Air India,BOM,CCU,BOM → CCU,15:41.7,38:41.7,4/18/2026,14,263,FALSE,FALSE,Valid
6F107,IndiGo,CCU,BLR,CCU → BLR,14:41.7,14:42.0,4/18/2026,14,180.0049667,FALSE,FALSE,Valid
AI026,Air India,DEL,BOM,DEL → BOM,14:41.7,13:41.7,4/18/2026,14,59,FALSE,FALSE,Valid
AI177,Air India,CCU,HYD,CCU → HYD,11:41.7,26:41.7,4/18/2026,14,135,FALSE,FALSE,Valid
AI041,Air India,BOM,BLR,BOM → BLR,08:41.7,59:41.7,4/18/2026,14,111,FALSE,FALSE,Valid
6F264,IndiGo,DEL,HYD,DEL → HYD,03:41.7,23:41.7,4/18/2026,14,260,FALSE,FALSE,Valid
6F222,IndiGo,HYD,MAA,HYD → MAA,01:41.7,11:41.7,4/18/2026,14,130,FALSE,FALSE,Valid
AI004,Air India,HYD,MAA,HYD → MAA,58:41.7,12:41.7,4/18/2026,13,254,FALSE,FALSE,Valid
SJ126,SpiceJet,DEL,BLR,DEL → BLR,47:41.7,31:41.7,4/18/2026,13,164,FALSE,FALSE,Valid
SJ220,SpiceJet,BOM,CCU,BOM → CCU,45:41.7,21:41.7,4/18/2026,13,96,FALSE,FALSE,Valid
AI204,Air India,CCU,MAA,CCU → MAA,40:41.7,38:41.7,4/18/2026,13,298,FALSE,FALSE,Valid
UK098,Vistara,CCU,DEL,CCU → DEL,38:41.7,54:41.7,4/18/2026,13,256,FALSE,FALSE,Valid
AI090,Air India,MAA,CCU,MAA → CCU,37:41.7,11:41.7,4/18/2026,13,154,FALSE,FALSE,Valid
AI092,Air India,CCU,BOM,CCU → BOM,36:41.7,20:41.7,4/18/2026,13,164,FALSE,FALSE,Valid
AI049,Air India,CCU,MAA,CCU → MAA,35:41.7,48:41.7,4/18/2026,13,133,FALSE,FALSE,Valid
UK117,Vistara,BLR,BOM,BLR → BOM,17:41.7,54:41.7,4/18/2026,13,217,FALSE,FALSE,Valid
6F227,IndiGo,MAA,BOM,MAA → BOM,16:41.7,41:41.7,4/18/2026,13,265,FALSE,FALSE,Valid
AI228,Air India,BLR,BOM,BLR → BOM,16:41.7,44:41.7,4/18/2026,13,268,FALSE,FALSE,Valid
SJ164,SpiceJet,CCU,MAA,CCU → MAA,14:41.7,14:42.0,4/18/2026,13,120.00495,FALSE,FALSE,Valid
AI018,Air India,BOM,CCU,BOM → CCU,12:41.7,04:41.7,4/18/2026,13,292,FALSE,FALSE,Valid
UK192,Vistara,HYD,DEL,HYD → DEL,54:41.7,54:42.0,4/18/2026,12,60.00495,FALSE,FALSE,Valid
SJ224,SpiceJet,DEL,MAA,DEL → MAA,41:41.7,33:41.7,4/18/2026,12,172,FALSE,FALSE,Valid
UK050,Vistara,BOM,DEL,BOM → DEL,39:41.7,18:41.7,4/18/2026,12,39,FALSE,FALSE,Valid
SJ159,SpiceJet,CCU,DEL,CCU → DEL,22:41.7,05:41.7,4/18/2026,12,103,FALSE,FALSE,Valid
UK038,Vistara,MAA,CCU,MAA → CCU,22:41.7,31:41.7,4/18/2026,12,189,FALSE,FALSE,Valid
6F192,IndiGo,CCU,BLR,CCU → BLR,20:41.7,45:41.7,4/18/2026,12,265,FALSE,FALSE,Valid
6F173,IndiGo,BOM,CCU,BOM → CCU,19:41.7,08:41.7,4/18/2026,12,49,FALSE,FALSE,Valid
AI185,Air India,CCU,BOM,CCU → BOM,16:41.7,18:41.7,4/18/2026,12,242,FALSE,FALSE,Valid
SJ152,SpiceJet,BOM,DEL,BOM → DEL,09:41.7,50:41.7,4/18/2026,12,101,FALSE,FALSE,Valid
AI215,Air India,BLR,DEL,BLR → DEL,07:41.7,43:41.7,4/18/2026,12,96,FALSE,FALSE,Valid
AI074,Air India,CCU,BOM,CCU → BOM,03:41.7,50:41.7,4/18/2026,12,47,FALSE,FALSE,Valid
6F109,IndiGo,BLR,BOM,BLR → BOM,00:41.7,51:41.7,4/18/2026,12,51,FALSE,FALSE,Valid
6F144,IndiGo,HYD,BOM,HYD → BOM,56:41.7,11:41.7,4/18/2026,11,195,FALSE,FALSE,Valid
6F210,IndiGo,HYD,DEL,HYD → DEL,51:41.7,58:41.7,4/18/2026,11,247,FALSE,FALSE,Valid
SJ111,SpiceJet,DEL,MAA,DEL → MAA,47:41.7,59:41.7,4/18/2026,11,72,FALSE,FALSE,Valid
UK092,Vistara,MAA,BLR,MAA → BLR,42:41.7,17:41.7,4/18/2026,11,95,FALSE,FALSE,Valid
UK009,Vistara,BOM,DEL,BOM → DEL,34:41.7,41:41.7,4/18/2026,11,127,FALSE,FALSE,Valid
AI170,Air India,HYD,DEL,HYD → DEL,27:41.7,50:41.7,4/18/2026,11,263,FALSE,FALSE,Valid
6F154,IndiGo,CCU,DEL,CCU → DEL,26:41.7,23:41.7,4/18/2026,11,57,FALSE,FALSE,Valid
6F161,IndiGo,MAA,DEL,MAA → DEL,24:41.7,21:41.7,4/18/2026,11,57,FALSE,FALSE,Valid
UK128,Vistara,BOM,CCU,BOM → CCU,22:41.7,11:41.7,4/18/2026,11,169,FALSE,FALSE,Valid
AI186,Air India,DEL,BOM,DEL → BOM,11:41.7,05:41.7,4/18/2026,11,114,FALSE,FALSE,Valid
AI099,Air India,BLR,BOM,BLR → BOM,07:41.7,29:41.7,4/18/2026,11,142,FALSE,FALSE,Valid
6F203,IndiGo,BLR,HYD,BLR → HYD,05:41.7,56:41.7,4/18/2026,11,111,FALSE,FALSE,Valid
UK139,Vistara,BLR,MAA,BLR → MAA,54:41.7,31:41.7,4/18/2026,10,217,FALSE,FALSE,Valid
SJ008,SpiceJet,HYD,BLR,HYD → BLR,53:41.7,48:41.7,4/18/2026,10,295,FALSE,FALSE,Valid
AI171,Air India,MAA,BLR,MAA → BLR,51:41.7,34:41.7,4/18/2026,10,163,FALSE,FALSE,Valid
6F124,IndiGo,BLR,BOM,BLR → BOM,47:41.7,21:41.7,4/18/2026,10,274,FALSE,FALSE,Valid
6F137,IndiGo,CCU,DEL,CCU → DEL,45:41.7,01:41.7,4/18/2026,10,256,FALSE,FALSE,Valid
AI008,Air India,BOM,CCU,BOM → CCU,43:41.7,43:42.0,4/18/2026,10,120.0049833,FALSE,FALSE,Valid
SJ140,SpiceJet,HYD,DEL,HYD → DEL,42:41.7,30:41.7,4/18/2026,10,228,FALSE,FALSE,Valid
UK016,Vistara,DEL,CCU,DEL → CCU,42:41.7,22:41.7,4/18/2026,10,40,FALSE,FALSE,Valid
AI127,Air India,DEL,HYD,DEL → HYD,37:41.7,45:41.7,4/18/2026,10,188,FALSE,FALSE,Valid
SJ096,SpiceJet,DEL,HYD,DEL → HYD,29:41.7,45:41.7,4/18/2026,10,196,FALSE,FALSE,Valid
6F048,IndiGo,HYD,DEL,HYD → DEL,27:41.7,18:41.7,4/18/2026,10,51,FALSE,FALSE,Valid
SJ090,SpiceJet,HYD,MAA,HYD → MAA,24:41.7,11:41.7,4/18/2026,10,167,FALSE,FALSE,Valid
AI014,Air India,HYD,MAA,HYD → MAA,24:41.7,51:41.7,4/18/2026,10,207,FALSE,FALSE,Valid
6F131,IndiGo,BLR,HYD,BLR → HYD,22:41.7,20:41.7,4/18/2026,10,238,FALSE,FALSE,Valid
AI130,Air India,BOM,BLR,BOM → BLR,18:41.7,59:41.7,4/18/2026,10,161,FALSE,FALSE,Valid
UK151,Vistara,BOM,CCU,BOM → CCU,11:41.7,30:41.7,4/18/2026,10,199,FALSE,FALSE,Valid
6F165,IndiGo,BLR,BOM,BLR → BOM,11:41.7,09:41.7,4/18/2026,10,58,FALSE,FALSE,Valid
UK161,Vistara,BLR,BOM,BLR → BOM,05:41.7,48:41.7,4/18/2026,10,163,FALSE,FALSE,Valid
AI107,Air India,HYD,CCU,HYD → CCU,03:41.7,49:41.7,4/18/2026,10,46,FALSE,FALSE,Valid
SJ104,SpiceJet,HYD,DEL,HYD → DEL,00:41.7,00:42.0,4/18/2026,10,60.00496667,FALSE,FALSE,Valid
AI042,Air India,CCU,DEL,CCU → DEL,53:41.7,57:41.7,4/18/2026,9,64,FALSE,FALSE,Valid
6F266,IndiGo,CCU,MAA,CCU → MAA,49:41.7,17:41.7,4/18/2026,9,88,FALSE,FALSE,Valid
6F138,IndiGo,HYD,BLR,HYD → BLR,49:41.7,53:41.7,4/18/2026,9,184,FALSE,FALSE,Valid
SJ219,SpiceJet,BOM,DEL,BOM → DEL,32:41.7,09:41.7,4/18/2026,9,277,FALSE,FALSE,Valid
UK197,Vistara,BLR,HYD,BLR → HYD,22:41.7,54:41.7,4/18/2026,9,92,FALSE,FALSE,Valid
6F119,IndiGo,DEL,BOM,DEL → BOM,19:41.7,33:41.7,4/18/2026,9,134,FALSE,FALSE,Valid
SJ058,SpiceJet,DEL,HYD,DEL → HYD,58:41.7,14:41.7,4/18/2026,8,256,FALSE,FALSE,Valid
AI218,Air India,BOM,CCU,BOM → CCU,55:41.7,55:41.7,4/18/2026,8,180,FALSE,FALSE,Valid
SJ060,SpiceJet,HYD,CCU,HYD → CCU,51:41.7,46:41.7,4/18/2026,8,295,FALSE,FALSE,Valid
UK121,Vistara,BLR,BOM,BLR → BOM,36:41.7,36:41.7,4/18/2026,8,240,FALSE,FALSE,Valid
6F208,IndiGo,CCU,BOM,CCU → BOM,27:41.7,34:41.7,4/18/2026,8,187,FALSE,FALSE,Valid
6F153,IndiGo,CCU,BLR,CCU → BLR,23:41.7,20:41.7,4/18/2026,8,237,FALSE,FALSE,Valid
AI117,Air India,HYD,BLR,HYD → BLR,18:41.7,09:41.7,4/18/2026,8,111,FALSE,FALSE,Valid
SJ113,SpiceJet,BLR,BOM,BLR → BOM,10:41.7,10:42.0,4/18/2026,8,120.0049667,FALSE,FALSE,Valid
AI191,Air India,BLR,MAA,BLR → MAA,57:41.7,58:41.7,4/18/2026,7,241,FALSE,FALSE,Valid
6F267,IndiGo,DEL,MAA,DEL → MAA,56:41.7,49:41.7,4/18/2026,7,233,FALSE,FALSE,Valid
6F185,IndiGo,CCU,DEL,CCU → DEL,49:41.7,08:41.7,4/18/2026,7,139,FALSE,FALSE,Valid
AI114,Air India,CCU,DEL,CCU → DEL,48:41.7,03:41.7,4/18/2026,7,75,FALSE,FALSE,Valid
6F155,IndiGo,DEL,BLR,DEL → BLR,47:41.7,20:41.7,4/18/2026,7,33,FALSE,FALSE,Valid
UK045,Vistara,MAA,HYD,MAA → HYD,43:41.7,28:41.7,4/18/2026,7,105,FALSE,FALSE,Valid
AI111,Air India,MAA,CCU,MAA → CCU,40:41.7,39:41.7,4/18/2026,7,179,FALSE,FALSE,Valid
AI156,Air India,CCU,BOM,CCU → BOM,39:41.7,22:41.7,4/18/2026,7,103,FALSE,FALSE,Valid
SJ128,SpiceJet,CCU,BLR,CCU → BLR,39:41.7,42:41.7,4/18/2026,7,183,FALSE,FALSE,Valid
AI104,Air India,MAA,HYD,MAA → HYD,35:41.7,20:41.7,4/18/2026,7,105,FALSE,FALSE,Valid
6F225,IndiGo,HYD,CCU,HYD → CCU,33:41.7,12:41.7,4/18/2026,7,279,FALSE,FALSE,Valid
6F033,IndiGo,DEL,HYD,DEL → HYD,08:41.7,08:41.7,4/18/2026,7,120,FALSE,FALSE,Valid
6F244,IndiGo,MAA,CCU,MAA → CCU,07:41.7,31:41.7,4/18/2026,7,84,FALSE,FALSE,Valid
UK137,Vistara,BOM,MAA,BOM → MAA,04:41.7,14:41.7,4/18/2026,7,130,FALSE,FALSE,Valid
AI063,Air India,HYD,BLR,HYD → BLR,03:41.7,26:41.7,4/18/2026,7,263,FALSE,FALSE,Valid
SJ156,SpiceJet,BOM,DEL,BOM → DEL,59:41.7,34:41.7,4/18/2026,6,35,FALSE,FALSE,Valid
UK125,Vistara,HYD,BOM,HYD → BOM,58:41.7,44:41.7,4/18/2026,6,286,FALSE,FALSE,Valid
AI232,Air India,DEL,BLR,DEL → BLR,43:41.7,13:41.7,4/18/2026,6,210,FALSE,FALSE,Valid
AI167,Air India,BLR,DEL,BLR → DEL,43:41.7,10:41.7,4/18/2026,6,267,FALSE,FALSE,Valid
UK160,Vistara,BLR,BOM,BLR → BOM,42:41.7,58:41.7,4/18/2026,6,256,FALSE,FALSE,Valid
UK129,Vistara,HYD,MAA,HYD → MAA,29:41.7,29:42.0,4/18/2026,6,60.00496667,FALSE,FALSE,Valid
SJ230,SpiceJet,BOM,CCU,BOM → CCU,22:41.7,57:41.7,4/18/2026,6,275,FALSE,FALSE,Valid
SJ056,SpiceJet,HYD,DEL,HYD → DEL,11:41.7,10:41.7,4/18/2026,6,59,FALSE,FALSE,Valid
SJ137,SpiceJet,CCU,DEL,CCU → DEL,08:41.7,14:41.7,4/18/2026,6,246,FALSE,FALSE,Valid
6F081,IndiGo,MAA,BLR,MAA → BLR,04:41.7,43:41.7,4/18/2026,6,99,FALSE,FALSE,Valid
6F088,IndiGo,CCU,BLR,CCU → BLR,51:41.7,22:41.7,4/18/2026,5,151,FALSE,FALSE,Valid
6F121,IndiGo,HYD,MAA,HYD → MAA,44:41.7,42:41.7,4/18/2026,5,298,FALSE,FALSE,Valid
UK214,Vistara,HYD,DEL,HYD → DEL,30:41.7,10:41.7,4/18/2026,5,220,FALSE,FALSE,Valid
6F060,IndiGo,DEL,BLR,DEL → BLR,29:41.7,29:42.0,4/18/2026,5,120.0049833,FALSE,FALSE,Valid
SJ101,SpiceJet,CCU,DEL,CCU → DEL,17:41.7,57:41.7,4/18/2026,5,100,FALSE,FALSE,Valid
AI017,Air India,CCU,BOM,CCU → BOM,15:41.7,48:41.7,4/18/2026,5,213,FALSE,FALSE,Valid
6F120,IndiGo,BLR,BOM,BLR → BOM,14:41.7,14:41.7,4/18/2026,5,60,FALSE,FALSE,Valid
6F217,IndiGo,BLR,BOM,BLR → BOM,13:41.7,01:41.7,4/18/2026,5,168,FALSE,FALSE,Valid
AI194,Air India,MAA,BLR,MAA → BLR,09:41.7,38:41.7,4/18/2026,5,269,FALSE,FALSE,Valid
AI095,Air India,DEL,MAA,DEL → MAA,00:41.7,18:41.7,4/18/2026,5,198,FALSE,FALSE,Valid
SJ190,SpiceJet,BOM,CCU,BOM → CCU,57:41.7,25:41.7,4/18/2026,4,268,FALSE,FALSE,Valid
6F139,IndiGo,HYD,MAA,HYD → MAA,55:41.7,17:41.7,4/18/2026,4,202,FALSE,FALSE,Valid
6F062,IndiGo,CCU,DEL,CCU → DEL,55:41.7,22:41.7,4/18/2026,4,87,FALSE,FALSE,Valid
UK011,Vistara,CCU,DEL,CCU → DEL,41:41.7,25:41.7,4/18/2026,4,104,FALSE,FALSE,Valid
6F100,IndiGo,BOM,BLR,BOM → BLR,40:41.7,49:41.7,4/18/2026,4,189,FALSE,FALSE,Valid
6F228,IndiGo,HYD,MAA,HYD → MAA,36:41.7,27:41.7,4/18/2026,4,291,FALSE,FALSE,Valid
UK033,Vistara,HYD,DEL,HYD → DEL,34:41.7,18:41.7,4/18/2026,4,284,FALSE,FALSE,Valid
SJ231,SpiceJet,DEL,BLR,DEL → BLR,23:41.7,48:41.7,4/18/2026,4,85,FALSE,FALSE,Valid
AI166,Air India,BOM,CCU,BOM → CCU,20:41.7,23:41.7,4/18/2026,4,183,FALSE,FALSE,Valid
SJ176,SpiceJet,DEL,BOM,DEL → BOM,15:41.7,17:41.7,4/18/2026,4,122,FALSE,FALSE,Valid
SJ065,SpiceJet,MAA,BLR,MAA → BLR,10:41.7,54:41.7,4/18/2026,4,164,FALSE,FALSE,Valid
6F160,IndiGo,MAA,BLR,MAA → BLR,09:41.7,26:41.7,4/18/2026,4,257,FALSE,FALSE,Valid
AI089,Air India,CCU,BOM,CCU → BOM,05:41.7,47:41.7,4/18/2026,4,42,FALSE,FALSE,Valid
UK226,Vistara,MAA,HYD,MAA → HYD,58:41.7,01:41.7,4/18/2026,3,63,FALSE,FALSE,Valid
SJ123,SpiceJet,BOM,CCU,BOM → CCU,57:41.7,25:41.7,4/18/2026,3,88,FALSE,FALSE,Valid
AI054,Air India,HYD,CCU,HYD → CCU,44:41.7,10:41.7,4/18/2026,3,266,FALSE,FALSE,Valid
UK019,Vistara,BOM,HYD,BOM → HYD,41:41.7,35:41.7,4/18/2026,3,54,FALSE,FALSE,Valid
UK032,Vistara,BLR,BOM,BLR → BOM,31:41.7,28:41.7,4/18/2026,3,237,FALSE,FALSE,Valid
SJ100,SpiceJet,MAA,BLR,MAA → BLR,28:41.7,50:41.7,4/18/2026,3,202,FALSE,FALSE,Valid
SJ094,SpiceJet,MAA,HYD,MAA → HYD,23:41.7,07:41.7,4/18/2026,3,284,FALSE,FALSE,Valid
6F101,IndiGo,BOM,MAA,BOM → MAA,18:41.7,15:41.7,4/18/2026,3,297,FALSE,FALSE,Valid
6F006,IndiGo,BOM,BLR,BOM → BLR,06:41.7,06:42.0,4/18/2026,3,120.0049833,FALSE,FALSE,Valid
AI006,Air India,BOM,BLR,BOM → BLR,04:41.7,54:41.7,4/18/2026,3,170,FALSE,FALSE,Valid
AI195,Air India,CCU,MAA,CCU → MAA,58:41.7,57:41.7,4/18/2026,2,119,FALSE,FALSE,Valid
UK072,Vistara,BOM,BLR,BOM → BLR,55:41.7,55:42.0,4/18/2026,2,180.0049667,FALSE,FALSE,Valid
AI244,Air India,BLR,BOM,BLR → BOM,50:41.7,25:41.7,4/18/2026,2,35,FALSE,FALSE,Valid
SJ059,SpiceJet,CCU,DEL,CCU → DEL,50:41.7,06:41.7,4/18/2026,2,76,FALSE,FALSE,Valid
SJ009,SpiceJet,CCU,BLR,CCU → BLR,48:41.7,23:41.7,4/18/2026,2,95,FALSE,FALSE,Valid
AI121,Air India,HYD,MAA,HYD → MAA,42:41.7,11:41.7,4/18/2026,2,209,FALSE,FALSE,Valid
6F265,IndiGo,DEL,HYD,DEL → HYD,27:41.7,24:41.7,4/18/2026,2,57,FALSE,FALSE,Valid
6F110,IndiGo,HYD,DEL,HYD → DEL,27:41.7,48:41.7,4/18/2026,2,201,FALSE,FALSE,Valid
UK018,Vistara,BOM,CCU,BOM → CCU,15:41.7,08:41.7,4/18/2026,2,113,FALSE,FALSE,Valid
6F072,IndiGo,BLR,CCU,BLR → CCU,14:41.7,11:41.7,4/18/2026,2,57,FALSE,FALSE,Valid
6F159,IndiGo,CCU,BOM,CCU → BOM,08:41.7,43:41.7,4/18/2026,2,35,FALSE,FALSE,Valid
6F095,IndiGo,BLR,MAA,BLR → MAA,53:41.7,34:41.7,4/18/2026,1,221,FALSE,FALSE,Valid
SJ129,SpiceJet,CCU,BOM,CCU → BOM,48:41.7,48:41.7,4/18/2026,1,240,FALSE,FALSE,Valid
UK039,Vistara,HYD,BOM,HYD → BOM,40:41.7,53:41.7,4/18/2026,1,73,FALSE,FALSE,Valid
6F130,IndiGo,DEL,HYD,DEL → HYD,27:41.7,45:41.7,4/18/2026,1,78,FALSE,FALSE,Valid
6F247,IndiGo,DEL,HYD,DEL → HYD,27:41.7,45:41.7,4/18/2026,1,78,FALSE,FALSE,Valid
SJ233,SpiceJet,DEL,HYD,DEL → HYD,18:41.7,56:41.7,4/18/2026,1,98,FALSE,FALSE,Valid
6F231,IndiGo,HYD,MAA,HYD → MAA,16:41.7,43:41.7,4/18/2026,1,267,FALSE,FALSE,Valid
AI125,Air India,CCU,DEL,CCU → DEL,12:41.7,51:41.7,4/18/2026,1,219,FALSE,FALSE,Valid
6F102,IndiGo,HYD,MAA,HYD → MAA,10:41.7,24:41.7,4/18/2026,1,74,FALSE,FALSE,Valid
UK078,Vistara,BOM,HYD,BOM → HYD,03:41.7,32:41.7,4/18/2026,1,209,FALSE,FALSE,Valid
UK043,Vistara,DEL,HYD,DEL → HYD,48:41.7,52:41.7,4/18/2026,0,244,FALSE,FALSE,Valid
AI144,Air India,MAA,BOM,MAA → BOM,43:41.7,36:41.7,4/18/2026,0,173,FALSE,FALSE,Valid
UK054,Vistara,BLR,BOM,BLR → BOM,37:41.7,30:41.7,4/18/2026,0,293,FALSE,FALSE,Valid
UK108,Vistara,DEL,BLR,DEL → BLR,28:41.7,46:41.7,4/18/2026,0,198,FALSE,FALSE,Valid
6F008,IndiGo,DEL,BOM,DEL → BOM,14:41.7,59:41.7,4/18/2026,0,285,FALSE,FALSE,Valid
6F106,IndiGo,BOM,CCU,BOM → CCU,10:41.7,52:41.7,4/18/2026,0,102,FALSE,FALSE,Valid
AI203,Air India,BOM,CCU,BOM → CCU,09:41.7,56:41.7,4/18/2026,0,167,FALSE,FALSE,Valid
AI065,Air India,MAA,BLR,MAA → BLR,09:41.7,00:41.7,4/18/2026,0,291,FALSE,FALSE,Valid
UK053,Vistara,BLR,BOM,BLR → BOM,56:41.7,46:41.7,4/17/2026,23,170,TRUE,FALSE,Valid
UK086,Vistara,CCU,BLR,CCU → BLR,55:41.7,27:41.7,4/17/2026,23,152,TRUE,FALSE,Valid
SJ223,SpiceJet,HYD,MAA,HYD → MAA,54:41.7,08:41.7,4/17/2026,23,74,TRUE,FALSE,Valid
6F069,IndiGo,MAA,BLR,MAA → BLR,44:41.7,17:41.7,4/17/2026,23,213,TRUE,FALSE,Valid
6F032,IndiGo,DEL,BOM,DEL → BOM,43:41.7,22:41.7,4/17/2026,23,159,TRUE,FALSE,Valid
UK178,Vistara,DEL,BLR,DEL → BLR,41:41.7,09:41.7,4/17/2026,23,268,TRUE,FALSE,Valid
6F108,IndiGo,DEL,HYD,DEL → HYD,41:41.7,23:41.7,4/17/2026,23,222,TRUE,FALSE,Valid
UK147,Vistara,CCU,DEL,CCU → DEL,35:41.7,55:41.7,4/17/2026,23,200,TRUE,FALSE,Valid
AI187,Air India,BLR,HYD,BLR → HYD,32:41.7,16:41.7,4/17/2026,23,104,TRUE,FALSE,Valid
UK213,Vistara,BOM,CCU,BOM → CCU,21:41.7,01:41.7,4/17/2026,23,100,TRUE,FALSE,Valid
AI035,Air India,DEL,MAA,DEL → MAA,17:41.7,48:41.7,4/17/2026,23,91,TRUE,FALSE,Valid
UK186,Vistara,BOM,BLR,BOM → BLR,05:41.7,22:41.7,4/17/2026,23,197,TRUE,FALSE,Valid
6F045,IndiGo,BOM,HYD,BOM → HYD,04:41.7,38:41.7,4/17/2026,23,274,TRUE,FALSE,Valid
UK025,Vistara,DEL,BOM,DEL → BOM,55:41.7,47:41.7,4/17/2026,22,232,TRUE,FALSE,Valid
UK162,Vistara,BOM,CCU,BOM → CCU,47:41.7,21:41.7,4/17/2026,22,94,TRUE,FALSE,Valid
